id,lyrics,label
T1_TRAIN_0276,"Caminando al colegio no' íbamos a pie, comiendo un completo, al desayuno un té, siete y treinta, caminando Gran Avenida, paradero cinco y medio, he!, rey Alberto, Arcángel, metro San Miguel, bandejón central  y un LP, cuando nos encontramos, lo' hablamos, vivimos recuerdos de niño, te canto aquí. Vida buena que no quiere olvidar, desde dónde viene y hacia dónde va, todo lo vivido lo guardo, lo escribo, lo uso de nuevo y lo canto aquí. Una antena atenta para recibir, todos los mensajes que vienen de ahí, de cada rincón, cada cosa que pasa, una fuerza distinta que vio venir. Te vi ayer, caminando por San Miguel, te vi, Gran Avenida, Salesiano, Lo Vial, cuando pasa el tiempo seguimo' igual, hasta el punto final. Tocando la guitarra yo te conocí, buena onda amigo, contigo aprendí, lo que es ser gentil con el mundo, y al mismo tiempo abrirse un espacio en él, el aire que respiro ahora me hace bien, ahora que estoy caminando por San Miguel, buena gente aquí en Madeco, Carlos Valdovinos y en La Pirámide. Todo lo que eres y todo lo soy, es lo mismo del principio, sí. Pastelón, completo y tierral, pasto seco, escupo mineral, el persa del Bio, zapatilla, un short, pisando la' mancha 'e ciruela mientras pega el sol, paso peatonal y un lomo de toro, abletón de Live y un charango y bombo. el Felipe, la Verónica y Jaime van llegando, hasta el punto final. Un saludo para toda nuestra banda que está con nosotros esta bonita mañana, pos le vamos a mandar un saludo para toda la banda, para la Lore, para la Felipa, para la Ricarda, para el Gordo, el Pecas!.",NM
T1_TRAIN_0277,"Maria Luisa G. Ramirez, ya llego la sancha por hay va pasar, ooh! Ooh! Que modo de andar, quien esta sentada en aquella banca, de pierna cruzada, sera la sancha, dicen que ya varios, ya trai en ojo, con una mirada, los vuelve locos, trae alborotado hasta el abuelo, ya mi compadre se pinto el pelo, dicen que viste muy charalain, con unas medias que se le caen, dicen que se pinta mas que una payasa, pero a si alborota a toda la raza, dicen que se mueve para todos lados, ya trae en su lista a mis pobres cu#ados. Como baila la sancha paradelante y para tras, dice que ella tiene clase, mas clase que las demas, baila arriba de la mesa, dice que puede con tres, sergio el bailador se volvio una flor, hoy le mueve la manita dicen que es un esplendor, le dijo a la sancha, comparte mi amor, y la sancha le dijo Ay! No por favor, el ranchero chido tanto que insistio, pero la sanchita nunca lo paso, el ranchero chido con su bigoton, le dijo a la sancha tu no tienes perdon, gabino Barrera antes que muriera, le lloro a la sancha pues no era sincera, le pusieron el lloron, pues no que era una fiera, y a Don Simon le duele el corazon, pues Sancha lo trai de puro vacilon, le bajo la lana, lo dejo en la ruina, asi pensaba el, que come que la adivina. Yo Mamacita, quien es la sancha, quien puede ser, todos, todos la quieren conocer, puede ser una guera, o una enfermera, la maestra, la criada, o una ranchera, cuando la sancha sale a la calle, no hay conquista que le falle, te cierra el ojo de pasada, yo! Es rete coqueta la condenada, ya va con su falda, falda rabona, y una sonrisa pero coquetona, y si la invitas a tu casa, ya veras, ya veras lo que te pasa, por hay va la sancha, por hay va corriendo, pues varias chavitas, la van persiguiendo, correle Sanchita, correle de prisa, porque si te alcanzan, se acaba tu risa, go Sancha, Go Sancha, Go.",M
T1_TRAIN_0278,"De que me acusas, que delito cometi sin darme cuenta, si en amarte se me fue la vidaa, se me olvido vivir por ser de tii, si fuiste tu la que le puso hielo al fuego, me llenavas de reproches y silencio, y mataste este amor a quemarropa, culpable tu, que me engañaste y te burlaste en mi cara, que me hisiste un perro fiel de tras de tus faldas, a pesar de tus caprichos y migajas, que prefiriste doble vida a mis espaldas, mientras yo me decidia por tus ganas, paraque tu me quisieras como yo, con todo el alma.",NM
T1_TRAIN_0279,"¡Yeah! Perdonen, Kamehameha Ja, después del tema del Tetris viene el Dragon Ball Rap, quien no haya seguido esta serie es porque no tiene infancia, big Bang Attack ataca desde el planeta Namek, vegeta, Son Goku, rivalidad de Saiyan, allarga't Bastó! Y es que en castellano ralla, mola más en catalán, prefiero Núvol Kinton, el canvi de lloc instantani al verlo me flipó, son Goku, Goten, Krilin, Pan, Trunks, yamcha, Chaos y Ten Shin Han, son Gohan de niño me flipaba en segundo nivel, satán no venció a Célula, tampoco Videl, nadie podía con Broly, el Super Saiyan Legendario, pedir la energía a todo el planeta fue necesario para vencer, la Bola Genki carbonizó a Majin Boo, y Freezer remodelado cedió frente la espada de Trunks, los Ozaru perdían el juicio Juicio, se destrozaban ciudades, se atraviesan edificios, uno, dos, tres, ¡fusión!, la ocarina contenía a Hildegarn dentro de Tapion, las Bolas del Dragon esparcidas por el mundo, teniendo Radar y Cápsulas habrá que poner rumbo, raditz murió junto a Goku, Vegeta se cargo a Nappa, gohan lo tuvo crudo con los Guerreros de Plata, la fuerza aumentaba a no se cuantos kilis, vegeta dejó controlarse por Bábidi, cor Petit y Krilin se convirtieron en piedra, por Darbra y el Gran Saiyanman se rebela, pelea contra los terroristas que hay en la ciudad, dragon Ball rap, Boojack, per mi Bola de Drac, bienvenidos sean siempre a la Sala del Tiempo, donde un día real allí es una año de entrenamiento, los Androides surgieron del Dr. Gero, los torneos, casi siempre, Goku quedaba primero, en los cielos se apalanca siempre Yajirobai, me hacia gracia ver llegar sobre un tronco a Tao Pai Pai, turles y la Fruta del Poder Del poder, garlic Jr. se hizo grande en un momento, joder, ¿Alubias Mágicas? Nah, Mongetes Màgiques, kaio-shin, Vegetto el resultado de Pothala, con la ayuda de Paikuhan, fusión de Goku y Vegeta, janemba no pudo compararse al poder de Gogeta No, gotrunks en tercera era un vacilón Sí, cuando alguien perdía la vida lo resucitaba Shenron, oolong, Bulma, Pooar, Dende, todo en un papel, el máximo poder se quedó en el cuarto nivel, ¿Fuerzas especiales? Ginyu cambió de cuerpo, dodoria, Zarbon, Recoom, todos acabaron muertos, cooler, Baby, dragones de cada estrella, bardock hizo lo posible por defender su planeta, dragon Ball, Dragon Ball Z es arte, dragon Ball GT, sea el que sea, lo parte.",NM
T1_TRAIN_0280,"Dos gardenias para ti, con ella quiero decir, te quiero... te adoro... mi... vida..., ponle todas tu atención, que serán tu corazón... y el mío. Es porque han adivinado, que tu amor me ha traicionado, porque existe otro... ¡querer...!.",NM
T1_TRAIN_0281,"Yo no se quien pierde mas, aquí en esta despedida, mi camino esta en su vida, pero el tuyo esta hacia atrás, se de alguien que te hablo, y que te ofreció mil cosas, te dijo cosas hermosas y unas rosas te mando. Yo no te voy a detener, ese fue un trato entre los dos, si yo no te hacia feliz dirías adiós. Coro:, pero te vas a arrepentir cuando veas que no es nada, su riqueza comparada, con lo que a ti te di, veras que la felicidad no se compra con dinero, mas vale un amor sincero, que vivir en soledad. Oí nomás... y échale Zamacona, k-Paz de la Sierra.",NM
T1_TRAIN_0282,"Me recordarás, cuando en las tardes muera el sol, tú me llamaras en las horas secretas de tu sensualidad. Te perseguirán los recuerdos vividos de ayer, te atormentará tu conciencia infeliz. Dilo, Yomo....",NM
T1_TRAIN_0283,"ya no nos de la espalda, carlos: Ayer te vi llorar una vez mas por ese tonto que te dejo. Por ese idiota que te partio en 2 pedazos el corazon te quise. Consolar y confesarte que tambien a mi me dolio por que tu sabes muy bien que yo estoy de ti enamorado. Yuridia: Perdoname querido amigo yo se muy bien que estas. Correspondido. Coro: En el amor no se manda, el corazon no entiende de, palabras tan solo vuela donde dice el alma y no es tan facil. Cortarle las alas en el amor no se manda. Amaras pero al destino no le da la gana tal vez mañana el. Corazon de los 2 tenga una nueva esperanza, tal vez mañana. Los Dos: el amor ya no nos de la espalda. Sufrir saber que lloras solo por mi por el amor que me tienes. Quisiera convencerme yo misma de empezar a quererte a ti. Pero por mas que vuelva a insistir el corazon no lo entiende. Muy bien que no me amas pero quisiera ser correspondido.",NM
T1_TRAIN_0284,"Mm-mmh, ah-ah, paso mis noches pensando en ti Nio, aquí en mi cama extrañándote Ay-ay-ay-ay, y a donde voy todo me acuerda a ti, después de todo yo ya me cansé. Bebé, yo te boté, y te boté, te di banda y te solté, yo te solté, para el carajo te mandé, yo te mandé, y de mi vida te saqué, yo te saqué Esta es la verdadera vuelta ¿oi'te baby?. Bebé, yo te boté ¡Ja!, y desde que te di esa' botá', las gata' son de tre' en tre' Eso es así, si tú quiere', pregunta, si no me cree' Baby, que ya no tengo estré', para completar las filas son express ¡Ja-ja!, ¿Tú viste cómo el mundo se te fue al revé'?, y yo con ella en R.D. jajaja, que me enamoró el día que la probé, ya yo no creo que vuelva y te dé, mami, porque el servicio te lo cancelé, si no respondo ¡Ja! el problema va a tocar fondo, mami, respira hondo mientra' te lo escondo Eso es así, contigo obliga'o hoy yo me pongo el condón, pero postea'o a media cancha, baby, como Rondón ¡Ja!, yo a ti te di una sepultura dura Eso es así, yo sé que con el tiempo la herida se cura Por ley, es que en verdá' que tú no está' a esa altura ¡Ja!, te lo juro por Dio' aunque por Dio' no se jura ¡Ra-ta-ta-tá!. Nosotro' somos Los Mágicos, bebé, ¡Casper!, para el carajo te boté Para el carajo te boté; ¡wouh!, yo sin ti me siento bien Yo sin ti me siento bien; ah, ya no sufro por amore', ahora rompo corazone', y sobran las paca' de cien Las paca' de cien, tú me rompiste el corazón Tú me rompiste el corazón; ¡wuh!, sin sentido y sin razón Sin sentido y sin razón; ah, pero tengo un culo nuevo que me da mucho cariño, y me chinga bien cabrón Bien cabrón. No te lo vo' a negar que te sufrí, la pasé mal, pero te superé y de mi vida te boté Yo te boté, y te di banda y te solté Y te solté, y de ti no quiero saber Quiero saber, y para el carajo te mandé, hoy me voy a beber Beber; los del magia, Nio. Yo te di confianza y me fallaste, te burlaste de mí y me humillaste, lejos de aquí te fuiste y ni explicaste, viste mi pelicula y viraste, ahora quieres saber lo que pienso de ti, me siento cabron porque no estás aquí, así como viniste tú te puedes ir Te puedes ir. Flow La Movie Woh, oh, casper, nio, nosotros somos los magicos, bebé, baby, ¿Tú me estás entendiendo lo que te estamos queriendo decir? Ay, ay, ay, ay, mera dímelo Casper, flow La Movie Después de todo yo ya me cansé, real G4 Life, my nigga, young Martino Young Martino, baby, mera dímelo Kronix Magical, los de la magia, esta es la verdadera vuelta, oíste baby, indica Yeyo, mere indica Shorty Complete, para que sepa', el verdadero hiju'eputa de las voces, eso es así, ¡Ra-ta-ta-tá!.",M
T1_TRAIN_0285,"De llorar..., ya estoy cansado. ¿Qué puedo hacer?, para que tú sepas que yo aún, te sogo amando, no te he olvidado. Si ya no puedo tenerte, si se que hasta tus lindos ojos, desamorosamente y con frialdad me ven. Deber saber..., que no volveré a amar jamás, como a ti te he amado, que el final de nuestro amor es fin, de un sueño dorado.",NM
T1_TRAIN_0286,"No me mienta', no me diga' que tú ere' feliz con él, eso no es lo que tu amiga me dice; uh-uh, lo que tu amiga me dice, no te diste cuenta lo cabrón que estaba' hasta que yo no estaba, ¿Qué yo iba a esperar por ti? ¿Baby, qué tú pensaba'? ¿Qué tú pensaba'?, yo siempre trataba Uh-uh y tú nunca nada Nada, la' palabra' sin accione' solo son hablada'. Pero sí fuma' hookah Hookah, yeah, dice que no, pero sí bebe me busca Sí bebe me busca, yeah, no me mienta', no me diga' que tú ere' feliz con él Con él, eso no es lo que tu amiga me dice Eh-eh, sendo mamabicho lo que he visto de él Visto de él, no se sabe lo' truquito' que te hice, y cuando fuma hookah, y cuando llueve me dice que le gusta Ah-ah; yeah. Tú no está' feliz con ese man, no me olvida ni tomándose Clonazepam, se monta conmigo cuando sus amiga' se van, somo' polos opuesto' por eso pegamo' como imán, yeah, mami, no te aleje', si siempre vira', puedo ser tu Tony con el money y tú Elvira, si tú quiere' estar conmigo entonces por qué tira', habla mierda de mí, pero nunca me olvida, tú solo me quiere' porque tú no amas nada, labios compartidos, pero yo no soy Mana, sin corazón tú ere' una carita nada má', por qué sigues con él como dice el de Panamá. No sé qué te han dicho de mí, ni sé por qué ere' así, sé que te gusta andar con él, nunca olvida' como te di, en el amor tú no sabe' dónde está' parada, no me llame' porque te chequean las llamada', no me ronque', que tú tiene' hora de llegada, y lo que extrañas en tu cama es como yo te daba, no me diga' que tú ere' feliz con él, si como yo no hay do', nadie como yo, que tú me llamara', baby, me sorprendió, tú siempre fuiste mía no fue que él te perdió, sí bebe y fuma hookah, siempre me busca, las cosa' que te hago, baby, no te asustan, quiero castigarte por tu mala conducta, lo malo es que te gusta. Gotay, dímelo, Cheve, legendary.",NM
T1_TRAIN_0287,"Na-na, na-na-na, na-na. Yo cuando quiero puedo ser un encanto, pero vivo en una guerra desde que me levanto Ah, ¿Por qué no pedir un trago mientras tanto?, dicen que para la resaca es mano de santo, no teníamos dinero ni para pillarnos el pedo Nada, chupando restos de pirula del monedero, huh, así viajan los chavales en mi gueto Ey, subidos en un pájaro con corbata de acero, veo frontear a esos raperos y me duran cero Ah, ah, ah, me duran lo mismo que al Natos un móvil nuevo Ah, así que que no vengan con cuentos, yo me flipo menos desde que tengo motivos para hacerlo, ey, Fernando, ¿qué onda, mi hermano?, mira de dónde venimos y mira dónde estamos, mis niños en los bancos tienen callos en las manos Ah, ah, y más años de condena de los que han cotizado Ah, ah, pero, claro, algunas cosas han cambiado, se giran cuando paso y ya no se me hace raro, escucho pasar los carros con mis temas sonando, el barrio parece Nápoles y yo Diego Armando, y tengo el corazón en cuarentena, y veneno corriendo por mis venas, más dinero y más problemas, y ganas de tenerte y comerte entera. Puse el corazón encima de la tana, una botella y una bolsa escama, na-na, na-na-na, na-na, no puedo dormir tengo que hacer lana, vamos a seguir hasta mañana, na-na, na-na-na, na-na Ey, ajá. Soy de los 90, M5, compra, venta, ruleta y bingo, anfeta, perico, pradera o indoor, soy el bueno, el malo, el feo y el lindo, la alegría y la pena, el reloj y la cadena, la primera piedra, la última cena, somos agua y aceite, cal y arena, tengo un pacto con los lobos y esta noche hay luna llena, a-A-Ando por el barrio como por la pasarela, nena, como un Panamera en Pasadena, la sangre caliente que me corre por las venas, nena, no te acerques mucho que te quemas, ya solo me quedan canciones y problemas, y si no te quieren, que te teman, yo quiero que me quieras, ah-ah, pero ese es otro tema, ah-ah, y si miras para abajo, brillo, nunca me olvido de lo que fuimos, cuando mires para arriba, allí estaré yo, en el cielo una estrella, una entre un millón, si miras para abajo estaré con mis primos, porque lo que somos es por lo que fuimos, una entre un millón. Puse el corazón en venta, pero nadie me lo compra, aprendí a nadar con el mar en contra, soy de la quinta de los padres con estrés, los que hacen malabares para llegar a fin de mes Yaoh, yaoh, aún recuerdo cuando tú y yo estábamos a cero, aún recuerdo cuando no me importaba el dinero, aún me acuerdo cuando íbamos de fiesta, yo vendía las pastillas, tú mirabas al portero, yo era tu Pablo, tú mi mercancía, me perseguía como si ella fuese de la CIA, ella te mata, pero te mataba a sangre fría, le encantaba buscarme problemas con la policía, solo a Dios le pido que valga la pena todos lo que he sufrido Yaoh, bendito castigo, que nadie de los mío' le falte su abrigo Yaoh, espero que valga la pena haber pagado toda esta condena, que a nadie de los míos les falte la cena, que ninguno de mis chicos se meta en problema', que ninguno de mis chicos toque la prisión, se criaron con delitos, bloques de hormigón, somos la voz de una generación, tuvimos que hacer esto porque no había otra opción.",M
